Player,testid,Date,TestName,MetricName,MetricValue
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Jump Height(m),0.4718
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Braking RFD(N/s),6011.4286
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Peak Braking Force(N),1820
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Relative Propulsive Net Impulse(N.s/kg),3.0685
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Avg. Landing Force(N),964.9358
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Peak Velocity(m/s),3.1537
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Unweighting Phase %,42.1875
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Peak Relative Propulsive Power(W/kg),69.5422
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Propulsive Net Impulse(N.s),240.4233
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Peak Braking Power(W),-1275.1706
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,L|R Avg. Landing Force(%),4.1439
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Left Force at Peak Braking Force(N),841
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Relative Force at Min Displacement(%),237.0411
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Peak Landing Force(N),8242
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Braking Phase %,24.858
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Avg. Relative Braking Force(%),171.6554
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Peak Relative Propulsive Force(%),279.4535
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,L|R Peak Landing Force(%),20.2863
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,L|R Peak Propulsive Force(%),1.3035
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Avg. Propulsive Velocity(m/s),1.7447
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,L|R Braking Impulse Index(%),-26.6968
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Impulse Ratio,2.5082
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Force at Min Displacement(N),1822
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,L|R Peak Braking Force(%),-7.5824
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Avg. Braking Velocity(m/s),-0.8345
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Right Force at Peak Landing Force(N),3285
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Right Avg. Landing Force(N),462.475
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Braking Phase(s),0.175
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Peak Braking Velocity(m/s),-1.2398
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Time to Stabilization(ms),
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Flight Time(s),0.645
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,mRSI,0.6702
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,RSI,0.9162
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Braking Net Impulse(N.s),95.856
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Right Force at Peak Braking Force(N),979
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Peak Relative Braking Force(%),236.7809
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,L|R Avg. Braking Force(%),-15.3713
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Relative Propulsive Impulse(N.s/kg),5.3444
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,L|R Avg. Braking RFD(%),-1.6194
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Flight Time(s),0.62
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Avg. Relative Braking Power(W/kg),-7.921
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Braking Net Impulse(N.s),90.1744
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,L|R Peak Landing Force(%),-30.703
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Unweighting Phase %,45.2632
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Right Force at Peak Propulsive Force(N),1200
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Jump Momentum(kg.m/s),300.1805
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Peak Propulsive Force(N),2384
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Relative Propulsive Net Impulse(N.s/kg),3.0107
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Impulse Ratio,3.3483
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,System Weight(N),983.804
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Right Force at Peak Landing Force(N),2352
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Avg. Braking Force(N),1358.4752
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Stiffness(N/m),-6510.2698
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Peak Relative Braking Power(W/kg),-9.8626
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Avg. Relative Propulsive Power(W/kg),33.1816
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Right Avg. Braking Force(N),731.3512
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Relative Braking Impulse(N.s/kg),3.2732
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Positive Impulse(N.s),903.6835
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Time To Takeoff(s),0.95
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,L|R Peak Propulsive Force(%),-0.6711
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Right Force at Peak Braking Force(N),1038
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Left Force at Peak Braking Force(N),934
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Relative Propulsive Impulse(N.s/kg),5.7379
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Relative Braking Net Impulse(N.s/kg),0.8992
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,L|R Avg. Propulsive Force(%),1.6682
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Right Avg. Landing Force(N),408.0727
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,L|R Peak Braking Force(%),-5.2738
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Right Avg. Braking RFD(N/s),2074.3802
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Avg. Braking Velocity(m/s),-0.6342
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Avg. Propulsive Velocity(m/s),1.7344
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Jump Height(m),0.4567
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Peak Braking Power(W),-989.0824
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Left Force at Peak Propulsive Force(N),1184
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Peak Relative Propulsive Power(W/kg),61.9291
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Propulsive Phase %,29.2632
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Peak Velocity(m/s),3.1175
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Left Avg. Braking Force(N),627.124
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Propulsive Net Impulse(N.s),301.931
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,L|R Braking Impulse Index(%),-14.2666
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Peak Braking Velocity(m/s),-0.907
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Relative Force at Min Displacement(%),201.158
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Peak Landing Force(N),3599
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Takeoff Velocity(m/s),2.9932
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Avg. Relative Propulsive Force(%),210.0418
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Avg. Propulsive Force(N),2066.3993
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Peak Braking Force(N),1972
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Braking Phase(s),0.242
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Propulsive Phase(s),0.278
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Peak Relative Propulsive Force(%),242.3247
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Braking Phase %,25.4737
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,L|R Avg. Braking Force(%),-7.6724
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,L|R Avg. Landing Force(%),28.0084
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Countermovement Depth(m),-0.304
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Propulsive Impulse(N.s),575.4285
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,mRSI,0.4807
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Positive Net Impulse(N.s),392.1054
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,RSI,0.6526
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Right Avg. Propulsive Force(N),1015.964
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Avg. Relative Braking Force(%),138.0839
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Avg. Landing Force(N),1133.6681
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Avg. Propulsive Power(W),3327.6402
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Left Avg. Propulsive Force(N),1050.4353
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Braking Impulse(N.s),328.255
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,systemWeight,983.804
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Braking RFD(N/s),4082.6446
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Avg. Braking Power(W),-794.3642
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Unweighting Phase(s),0.43
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Left Avg. Braking RFD(N/s),2008.2645
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Peak Relative Braking Force(%),200.4464
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,Peak Propulsive Power(W),6210.608
Player4,f3PSWRKAhb9QmxAFQwSs,2022-06-13 12:02,Countermovement Jump,L|R Propulsive Impulse Index(%),3.2531
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Takeoff Velocity(m/s),3.0426
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Countermovement Depth(m),-0.3142
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,System Weight(N),768.643
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Avg. Relative Propulsive Force(%),234.3208
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Avg. Braking Power(W),-985.4693
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Positive Impulse(N.s),649.117
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Left Avg. Braking RFD(N/s),2994.2857
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Time To Takeoff(s),0.704
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Propulsive Phase %,32.9545
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Left Force at Peak Propulsive Force(N),1088
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Right Avg. Propulsive Force(N),892.0819
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Stiffness(N/m),-5798.9623
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Landing Stiffness(N/m),-9550.4761
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Left Avg. Propulsive Force(N),909.0086
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,L|R Avg. Braking RFD(%),-0.3802
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Left Avg. Landing Force(N),502.4608
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Relative Braking Net Impulse(N.s/kg),1.2234
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Unweighting Phase(s),0.297
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,L|R Propulsive Impulse Index(%),1.8176
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Peak Propulsive Power(W),5448.8399
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Right Avg. Braking Force(N),761.1143
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Propulsive Impulse(N.s),418.7485
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Left Avg. Braking Force(N),558.3029
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Propulsive Phase(s),0.232
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Relative Braking Impulse(N.s/kg),2.9401
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Avg. Relative Braking Power(W/kg),-12.5773
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Avg. Relative Propulsive Power(W/kg),37.1299
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,L|R Avg. Propulsive Force(%),0.9398
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Relative Peak Landing Force(%),1072.2793
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Avg. Braking Force(N),1319.4171
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Avg. Propulsive Force(N),1801.0905
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Right Force at Peak Propulsive Force(N),1060
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Positive Net Impulse(N.s),336.2793
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Peak Relative Braking Power(W/kg),-16.2747
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Peak Propulsive Force(N),2148
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Avg. Propulsive Power(W),2909.2363
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Left Force at Peak Landing Force(N),4957
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Braking Impulse(N.s),230.3685
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,L|R Landing Impulse Index(%),
Player1,6aZrauypkkfGdPUPRzdB,2022-06-16 14:05,Countermovement Jump,Peak Propulsive Power(W),5306.8
Player1,6aZrauypkkfGdPUPRzdB,2022-06-16 14:05,Countermovement Jump,L|R Peak Braking Force(%),-8.9591
Player1,6aZrauypkkfGdPUPRzdB,2022-06-16 14:05,Countermovement Jump,L|R Propulsive Impulse Index(%),-5.44
Player1,6aZrauypkkfGdPUPRzdB,2022-06-16 14:05,Countermovement Jump,Right Avg. Landing Force(N),307.7917
Player1,lgigl1hae81HQdoofV94,2022-06-16 14:05,Countermovement Jump,Peak Propulsive Power(W),5220.1241
Player1,lgigl1hae81HQdoofV94,2022-06-16 14:05,Countermovement Jump,Time To Takeoff(s),0.75
Player1,lgigl1hae81HQdoofV94,2022-06-16 14:05,Countermovement Jump,Propulsive Phase %,30.8
Player1,lgigl1hae81HQdoofV94,2022-06-16 14:05,Countermovement Jump,Propulsive Phase(s),0.231
Player1,lgigl1hae81HQdoofV94,2022-06-16 14:05,Countermovement Jump,Left Force at Peak Propulsive Force(N),1023
Player1,lgigl1hae81HQdoofV94,2022-06-16 14:05,Countermovement Jump,L|R Peak Propulsive Force(%),-0.0977
Player1,lgigl1hae81HQdoofV94,2022-06-16 14:05,Countermovement Jump,Avg. Braking Force(N),1357.1941
Player1,lgigl1hae81HQdoofV94,2022-06-16 14:05,Countermovement Jump,Avg. Braking Power(W),-1046.4561
Player1,lgigl1hae81HQdoofV94,2022-06-16 14:05,Countermovement Jump,L|R Braking Impulse Index(%),-28.8462
Player1,lgigl1hae81HQdoofV94,2022-06-16 14:05,Countermovement Jump,Avg. Relative Braking Power(W/kg),-13.3453
Player1,lgigl1hae81HQdoofV94,2022-06-16 14:05,Countermovement Jump,Time to Stabilization(ms),
Player1,lgigl1hae81HQdoofV94,2022-06-16 14:05,Countermovement Jump,L|R Avg. Propulsive Force(%),-2.7581
Player1,lgigl1hae81HQdoofV94,2022-06-16 14:05,Countermovement Jump,Peak Relative Propulsive Force(%),266.2365
Player1,lgigl1hae81HQdoofV94,2022-06-16 14:05,Countermovement Jump,Countermovement Depth(m),-0.3415
Player1,lgigl1hae81HQdoofV94,2022-06-16 14:05,Countermovement Jump,Left Avg. Braking RFD(N/s),3194.1176
Player1,lgigl1hae81HQdoofV94,2022-06-16 14:05,Countermovement Jump,Relative Propulsive Impulse(N.s/kg),5.3329
Player1,lgigl1hae81HQdoofV94,2022-06-16 14:05,Countermovement Jump,System Weight(N),769.241
Player1,lgigl1hae81HQdoofV94,2022-06-16 14:05,Countermovement Jump,RSI,0.8747
Player1,lgigl1hae81HQdoofV94,2022-06-16 14:05,Countermovement Jump,Unweighting Phase(s),0.349
Player1,lgigl1hae81HQdoofV94,2022-06-16 14:05,Countermovement Jump,Stiffness(N/m),-5590.2458
Player1,lgigl1hae81HQdoofV94,2022-06-16 14:05,Countermovement Jump,Avg. Relative Propulsive Power(W/kg),37.3978
Player1,lgigl1hae81HQdoofV94,2022-06-16 14:05,Countermovement Jump,Relative Propulsive Net Impulse(N.s/kg),3.0668
Player1,lgigl1hae81HQdoofV94,2022-06-16 14:05,Countermovement Jump,Right Avg. Braking RFD(N/s),3482.3529
Player1,lgigl1hae81HQdoofV94,2022-06-16 14:05,Countermovement Jump,Avg. Propulsive Power(W),2932.5066
Player1,lgigl1hae81HQdoofV94,2022-06-16 14:05,Countermovement Jump,Jump Height(m),0.471
Player1,lgigl1hae81HQdoofV94,2022-06-16 14:05,Countermovement Jump,Peak Braking Force(N),1903
Player1,lgigl1hae81HQdoofV94,2022-06-16 14:05,Countermovement Jump,Impulse Ratio,2.4198
Player1,lgigl1hae81HQdoofV94,2022-06-16 14:05,Countermovement Jump,Peak Landing Force(N),8284
Player1,lgigl1hae81HQdoofV94,2022-06-16 14:05,Countermovement Jump,Peak Relative Propulsive Power(W/kg),66.5714
Player1,lgigl1hae81HQdoofV94,2022-06-16 14:05,Countermovement Jump,Flight Time(s),0.656
Player1,lgigl1hae81HQdoofV94,2022-06-16 14:05,Countermovement Jump,Avg. Propulsive Velocity(m/s),1.7666
Player1,lgigl1hae81HQdoofV94,2022-06-16 14:05,Countermovement Jump,Peak Relative Braking Force(%),247.3867
Player1,lgigl1hae81HQdoofV94,2022-06-16 14:05,Countermovement Jump,Right Force at Peak Braking Force(N),1038
Player1,lgigl1hae81HQdoofV94,2022-06-16 14:05,Countermovement Jump,Right Avg. Landing Force(N),558.5358
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Right Avg. Braking RFD(N/s),3017.1429
Player1,2kaO2Ct9TlIfI5GRtnTm,2022-06-16 14:05,Countermovement Jump,Jump Momentum(kg.m/s),238.3994
Player1,6aZrauypkkfGdPUPRzdB,2022-06-16 14:05,Countermovement Jump,Peak Relative Braking Force(%),251.1373
Player1,6aZrauypkkfGdPUPRzdB,2022-06-16 14:05,Countermovement Jump,Braking RFD(N/s),7030.303
Player1,6aZrauypkkfGdPUPRzdB,2022-06-16 14:05,Countermovement Jump,L|R Avg. Propulsive Force(%),-2.7856
Player1,6aZrauypkkfGdPUPRzdB,2022-06-16 14:05,Countermovement Jump,Unweighting Phase %,45.3782
Player1,6aZrauypkkfGdPUPRzdB,2022-06-16 14:05,Countermovement Jump,Peak Braking Velocity(m/s),-1.2719
Player1,6aZrauypkkfGdPUPRzdB,2022-06-16 14:05,Countermovement Jump,Relative Braking Net Impulse(N.s/kg),1.2522
Player1,6aZrauypkkfGdPUPRzdB,2022-06-16 14:05,Countermovement Jump,RSI,0.8796
Player1,6aZrauypkkfGdPUPRzdB,2022-06-16 14:05,Countermovement Jump,Peak Landing Force(N),5625
Player1,6aZrauypkkfGdPUPRzdB,2022-06-16 14:05,Countermovement Jump,Stiffness(N/m),-6215.6316
Player1,6aZrauypkkfGdPUPRzdB,2022-06-16 14:05,Countermovement Jump,Avg. Braking Velocity(m/s),-0.8512
Player1,6aZrauypkkfGdPUPRzdB,2022-06-16 14:05,Countermovement Jump,Avg. Landing Force(N),949.7875
Player1,6aZrauypkkfGdPUPRzdB,2022-06-16 14:05,Countermovement Jump,Jump Momentum(kg.m/s),235.1605
Player1,6aZrauypkkfGdPUPRzdB,2022-06-16 14:05,Countermovement Jump,Braking Impulse(N.s),225.018
Player1,6aZrauypkkfGdPUPRzdB,2022-06-16 14:05,Countermovement Jump,Relative Propulsive Impulse(N.s/kg),5.2368
Player1,6aZrauypkkfGdPUPRzdB,2022-06-16 14:05,Countermovement Jump,mRSI,0.6426
Player1,6aZrauypkkfGdPUPRzdB,2022-06-16 14:05,Countermovement Jump,Peak Relative Propulsive Power(W/kg),67.7066
Player1,6aZrauypkkfGdPUPRzdB,2022-06-16 14:05,Countermovement Jump,Peak Velocity(m/s),3.0853
Player1,6aZrauypkkfGdPUPRzdB,2022-06-16 14:05,Countermovement Jump,Flight Time(s),0.628
Player1,6aZrauypkkfGdPUPRzdB,2022-06-16 14:05,Countermovement Jump,Propulsive Impulse(N.s),410.4555
Player1,6aZrauypkkfGdPUPRzdB,2022-06-16 14:05,Countermovement Jump,Avg. Propulsive Power(W),2901.6331
Player1,6aZrauypkkfGdPUPRzdB,2022-06-16 14:05,Countermovement Jump,Avg. Relative Braking Force(%),177.823
Player1,6aZrauypkkfGdPUPRzdB,2022-06-16 14:05,Countermovement Jump,Avg. Propulsive Force(N),1820.0133
Player1,6aZrauypkkfGdPUPRzdB,2022-06-16 14:05,Countermovement Jump,Right Avg. Braking RFD(N/s),3981.8182
Player1,6aZrauypkkfGdPUPRzdB,2022-06-16 14:05,Countermovement Jump,Left Avg. Braking RFD(N/s),3048.4848
Player1,6aZrauypkkfGdPUPRzdB,2022-06-16 14:05,Countermovement Jump,Propulsive Phase %,31.5126
Player1,6aZrauypkkfGdPUPRzdB,2022-06-16 14:05,Countermovement Jump,Force at Min Displacement(N),1933
Player1,6aZrauypkkfGdPUPRzdB,2022-06-16 14:05,Countermovement Jump,Takeoff Velocity(m/s),3.0003
Player1,6aZrauypkkfGdPUPRzdB,2022-06-16 14:05,Countermovement Jump,Right Force at Peak Propulsive Force(N),1045
Player1,6aZrauypkkfGdPUPRzdB,2022-06-16 14:05,Countermovement Jump,Braking Phase %,23.1092
Player1,6aZrauypkkfGdPUPRzdB,2022-06-16 14:05,Countermovement Jump,Peak Braking Force(N),1931
Player1,6aZrauypkkfGdPUPRzdB,2022-06-16 14:05,Countermovement Jump,Unweighting Phase(s),0.324
Player1,6aZrauypkkfGdPUPRzdB,2022-06-16 14:05,Countermovement Jump,Jump Height(m),0.4588
